bat_id,meso,conv,meso_rt,pa,diff,name,hand_delta,meso_hand
clayr001,1.4229688240415796,0.9616131688859038,2.4866220576190274,8164,0.4613556551556759,Royce Spencer Clayton,0.34313582659809305,1.7661046506396727
clemr101,0.558398173384721,-0.9886242819798442,-0.0890851516295557,10212,1.5470224553645653,Roberto (Walker) Clemente,0.5844027708605829,1.142800944245304
clend101,0.09902734016878233,-0.5217803110566884,1.714709245920927,5112,0.6208076512254708,Donn Alvin Clendenon,0.3313359022505917,0.430363242419374
clifh101,3.8211969281812515,3.2940651218449615,2.580718174300419,6894,0.52713180633629,Harlond Benton Clift,-2.3594266084067663,1.4617703197744851
coang101,-3.480787491541217,-2.069729146515834,-2.7666657805163384,3165,-1.411058345025383,Gilbert Fitzgerald Coan,0.49159241254013825,-2.9891950790010786
cobbt101,1.3857939394655545,0.885400048370188,0.8929433220386838,10612,0.5003938910953665,Tyrus Raymond Cobb,0.7245455163338121,2.110339455799367
cochm101,0.5532525972557322,1.074623831586308,3.98624240249158,6209,-0.5213712343305758,Gordon Stanley Cochrane,-0.41482090916775416,0.138431688087978
colar101,0.7529125654400803,0.48621517416040266,1.0163697979422415,7559,0.2666973912796777,Rocco Domenico Colavito,0.10897602579392582,0.8618885912340062
colbg001,1.4479902344589337,1.460033401122921,-0.9481559555574626,3017,-0.012043166663987304,Gregory Joseph Colbrunn,0.5209940011508183,1.968984235609752
colbn101,-4.0621388114115256,-2.6482581811872254,-2.797866914552491,3863,-1.4138806302243,Nathan Colbert,0.30896242194269186,-3.753176389468834
coled001,2.267885112949823,0.4857077840639403,1.1072720626362915,3224,1.7821773288858827,Darnell Coles,-0.5472670729047139,1.720618040045109
colev001,-0.8838233578556625,0.13804015133354375,-1.116542853915471,5965,-1.021863509189206,Vincent Maurice Coleman,-0.053779295378525646,-0.9376026532341881
colld001,0.7927787085421232,-0.20591402767632758,-0.5312453587152376,5507,0.9986927362184508,David S. Collins,-0.019227287079081043,0.7735514214630421
colle101,-1.0379317293093864,-1.2836436998272218,-1.897155634996916,11002,0.24571197051783544,Edward Trowbridge Collins Sr.,-0.32360296983516457,-1.361534699144551
collr101,3.1230922712303375,1.9383722730043444,3.790554111953968,4204,1.184719998225993,James Anthony Collins,1.5209159462049344,4.644008217435272
colls101,-2.119827104731988,-1.3360671548930796,-3.093669178793582,7033,-0.7837599498389083,John Francis Collins,0.27701817879595,-1.8428089259360378
combe101,-2.3509478352469113,-3.820921274642022,-2.572648013732138,6513,1.4699734393951105,Earle Bryan Combs,3.377627257788629,1.0266794225417177
comoa101,-0.19105556696863193,0.2565458622363988,-1.5229948813939715,3114,-0.44760142920503077,Adam Anthony Comorosky,-0.02062245600290322,-0.21167802297153515
concd001,0.7455848341121876,0.7399394512991828,2.101569265945776,9641,0.005645382813004751,David Ismael (Benitez) Concepcion,-0.7098471287910055,0.035737705321182034
confm001,-2.116616547858462,-3.3643478624116336,-0.8522182924817994,4424,1.2477313145531714,Michael Thomas Conforto,0.1081707075895442,-2.008445840268918
conij001,-0.9687970136539774,-1.0201038692933742,-1.7850421969653756,7782,0.05130685563939674,Jeffrey Guy Conine,0.389068104778019,-0.5797289088759584
conit101,6.69658682791587,5.127534102210532,9.397914135336386,3590,1.5690527257053377,Anthony Richard Conigliaro,1.6224056313606572,8.318992459276528
contw001,0.17637232314687143,-1.3507005340263647,-0.19379961461553552,4272,1.5270728571732362,Willson Eduardo Contreras,0.33240044753983516,0.5087727706867066
coomr001,-1.6386045063701613,1.0825305722579208,-1.275440657174124,3238,-2.721135078628082,Ronald Bryan Coomer,-0.512754904306239,-2.1513594106764002
coonj101,-3.74933284897724,-2.599848032808715,-4.1340014191473085,3673,-1.149484816168525,John Walter Cooney,0.13926079543108133,-3.610072053546159
coopc001,0.038543365096460176,-0.20334728883510902,-0.8490165917401677,7939,0.2418906539315692,Cecil Celester Cooper,-1.9916249697845465,-1.9530816046880863
coopw102,-0.8924413773601249,-0.1905031152835406,-2.572423949488425,5076,-0.7019382620765843,William Walker Cooper,-0.16083206647238524,-1.0532734438325102
coraa001,-2.5611854995620136,-2.3820136691053673,-3.494985241080566,3825,-0.1791718304566463,Jose Alexander Cora,-1.090192704663255,-3.6513782042252685
coraj001,1.6364997883464765,-0.6836589156331568,0.3215332466208863,4275,2.3201587039796334,Jose Manuel (Amaro) Cora,0.22460263756506685,1.8611024259115434
cordm001,0.04383813510097749,0.9474236091825383,0.401317448926113,3835,-0.9035854740815609,Martin Kevin Cordova,-0.7173147278117429,-0.6734765927107654
cordw001,0.1514298017381593,0.9569109283856814,0.7525201731127126,4738,-0.8054811266475221,Wilfredo (Nieva) Cordero,-0.1685000950550677,-0.017070293316908403
corrc001,-0.9549639100742628,-1.2524818773005475,-2.1107480700606254,5344,0.29751796722628465,Carlos Javier Correa,-0.06973095249168332,-1.0246948625659462
coscp101,0.3065654763883288,2.248222045137387,1.2673582930576648,3361,-1.9416565687490581,Peter Joseph Coscarart,0.1578062875127768,0.4643717639011056
counc001,2.934486683691098,1.1789119562090205,3.3154632353276496,5488,1.7555747274820777,Craig John Counsell,-0.36735692015863697,2.5671297635324613
courc101,-2.2784480451903373,0.47770807705960244,-0.9100239647639591,3145,-2.7561561222499398,Clinton Dawson Courtney,1.150322923281494,-1.1281251219088433
coviw101,-4.966771854227699,-3.5449139053033996,-3.083493849609718,3291,-1.4218579489242993,John Wesley Covington,-2.042814819021919,-7.009586673249618
cowea001,2.0713317913170095,1.299931567971802,2.149077667426782,6038,0.7714002233452075,Alfred Edward Cowens,-0.04167163545918698,2.0296601558578224
cox-b101,-0.08952099920536907,1.2966237119582202,2.94591619303359,4067,-1.3861447111635894,William Richard Cox,-0.17050806111638725,-0.2600290603217563
cozaz001,2.8555744124143683,1.3194018641752536,0.648843995264767,3388,1.5361725482391146,Zachary Warren Cozart,-0.34653500125253106,2.509039411161837
cramd102,2.5812961338433627,2.3025933120069406,2.958848787840757,9927,0.27870282183642203,Roger Maxwell Cramer,-0.5139878213960645,2.067308312447298
crand102,-7.598049711652137,-4.929990579728667,-6.112115963044586,5573,-2.66805913192347,Delmar Wesley Crandall,1.121838730771219,-6.476210980880918
cravg101,4.495259166105362,3.581548626941453,5.012185124523753,4239,0.9137105391639091,Clifford Carlton Cravath,-2.307483911308326,2.187775254797036
crawb001,-1.553571108760874,-3.0288800861451484,-1.329559681757082,6318,1.4753089773842745,Brandon Michael Crawford,-1.4212055566293749,-2.974776665390249
crawc002,-2.8197977146101536,-1.533904398471452,-0.4744144928701165,7178,-1.2858933161387016,Carl Demonte Crawford,-0.9071282940436517,-3.7269260086538054
crawj002,-7.542087295689318,-4.1660520916365495,-8.670383718318348,3886,-3.3760352040527684,John Paul Crawford,0.7541581575000417,-6.787929138189276
craws101,2.0019058791195685,2.2083198476352033,1.7409733169198607,4476,-0.20641396851563476,Samuel Earl Crawford,1.155614425744432,3.1575203048640006
craww101,-5.261401752352057,-3.8566792891836474,-3.4060050996680413,3926,-1.4047224631684099,Willie Murphy Crawford,-0.8499893783585488,-6.111391130710606
credj001,-1.7222266397639932,1.830170690529157,1.3724117676050163,3377,-3.55239733029315,Joseph Taylor Crede,0.5376550974259633,-1.1845715423380299
crisc001,-3.698414088759796,-0.8274290343836921,-3.6954004295976928,6627,-2.8709850543761037,Covelli Loyce Crisp,-0.09664135790678999,-3.795055446666586
crith101,-2.9699683962155694,-2.9696549784448374,-4.356800310686074,6412,-0.00031341777073201627,Hugh Melville Critz,-0.037412350372953665,-3.007380746588523
cromw101,-0.5971860338659484,-0.4449422409620185,-0.9444678645268211,4318,-0.15224379290392986,Warren Livingston Cromartie,0.7449393554145457,0.14775332154859733
cronc002,2.3140531087533316,2.52438643267724,1.1241767551565294,4043,-0.21033332392390847,Christopher John Cron,0.8952336551562539,3.2092867639095854
cronj001,-4.281089040825965,-3.25656048204276,-3.164295837011181,3212,-1.0245285587832056,Jacob John Cronenworth,-0.9717213448132543,-5.252810385639219
cronj101,1.493443994910642,0.7168599019195567,1.2215218522879192,8840,0.7765840929910852,Joseph Edward Cronin,0.07971215215034523,1.5731561470609872
crosf103,-2.0603762963376915,-3.331896141069277,-3.751600984925974,7269,1.2715198447315856,Frank Peter Joseph Crosetti,-2.364247993869996,-4.424624290207687
cruzd001,-1.7288561980258201,-1.4455774432064246,-0.17413488658395873,4375,-0.2832787548193956,Deivi (Garcia) Cruz,0.21046083980306224,-1.5183953582227578
cruzj001,-4.561550132056674,-3.9982714465473643,-6.128253128012633,8926,-0.5632786855093093,Jose (Dilan) Cruz,-0.9393077236061412,-5.500857855662815
cruzj002,2.722875257683806,1.9114306604904103,2.134238604688306,4438,0.8114445971933957,Julio Louis Cruz,0.10212867076819478,2.8250039284520008
cruzj004,-0.34814875858418765,0.16449970032149772,-0.3791312993593076,5448,-0.5126484589056853,Jose Luis Cruz,-0.1823885581255478,-0.5305373167097355
cruzn002,-0.22743293949112328,0.5546320308626678,-0.8373328648563295,8392,-0.7820649703537911,Nelson Ramon Cruz,-0.1703649567438148,-0.3977978962349381
cucct101,-3.342313453293979,-3.0946315644058657,-3.9820421893794355,6880,-0.24768188888811338,Anthony Francis Cuccinello,-0.14029089262050448,-3.4826043459144835
cuddm001,1.1461034094371536,1.8581991653646952,0.5674127880018422,6093,-0.7120957559275416,Michael Brent Cuddyer,-0.0675463105237509,1.0785570989134028
cullr101,0.8664722528173563,0.7821851736038968,2.4021478477018414,4786,0.08428707921345946,Roy Joseph Cullenbine,0.9063588755871955,1.772831128404552
cunnj101,1.054787145745618,1.95784826652962,2.016844733744862,4062,-0.903061120784002,Joseph Robert Cunningham,1.0290360202767403,2.0838231660223583
curtc001,-0.7475372911110504,0.18244297085957975,-0.5772981673987665,4650,-0.9299802619706301,Chad David Curtis,-0.48407582473458,-1.2316131158456303
cutsg101,0.1717722337031446,0.7085583925849324,0.3499000888778629,6212,-0.5367861588817877,George William Cutshaw,-0.656315356505742,-0.4845431228025974
cuylk101,-0.04570447469488066,-0.03550966935657084,0.22459552719541764,8100,-0.010194805338309819,Hazen Shirley Cuyler,0.008563857841820543,-0.03714061685306012
dahlb101,-0.44808611422743466,0.11842024907942048,-1.8273193065659412,4508,-0.5665063633068551,Ellsworth Tenney Dahlgren,-0.11704391507817596,-0.5651300293056106
dalrc101,0.1599975949108161,-0.5543721610601092,-0.36999129119428587,3532,0.7143697559709253,Clayton Errol Dalrymple,-2.1676263446824873,-2.007628749771671
damoj001,-0.4386346905538437,1.2271076096982685,0.4711893408242544,10917,-1.6657423002521121,Johnny David Damon,-0.16919162795995896,-0.6078263185138026
dannh101,0.38785411100948997,0.25831630497461977,2.911847126780406,3193,0.1295378060348702,Harry Danning,0.7172552808174337,1.1051093918269237
darka101,0.41501918819195205,-0.4796219516006648,-0.9666895583220698,7819,0.8946411397926168,Alvin Ralph Dark,0.640542681454599,1.0555618696465512
darnt001,-1.987187870411895,-1.933663688842915,-1.125171240495,3563,-0.05352418156897998,Travis Emmanuel d'Arnaud,0.29764905118245094,-1.689538819229444
daubj101,-2.8177448156263663,-1.296950736079958,-3.3579354510665596,8748,-1.5207940795464083,Jacob Ellsworth Daubert,1.5528166141822513,-1.264928201444115
dauer001,-1.954877389877215,-2.473856695990801,-1.0593060799610186,4218,0.5189793061135861,Richard Fremont Dauer,-0.26652142140735674,-2.2213988112845717
dauld001,1.4535344015966998,0.7210703556280975,1.2840935938743667,4340,0.7324640459686023,Darren Arthur Daulton,-0.02352667262504716,1.4300077289716526
davav101,-0.8894568168435181,-1.0108594781232008,-1.4074740581494656,4295,0.12140266127968269,Victor Jose (Romero) Davalillo,-0.784877229769237,-1.674334046612755
davej101,-2.457098261116297,-1.6970986304196898,-3.646127030486328,4966,-0.759999630696607,James Houston Davenport,0.6231771484520038,-1.8339211126642931
davia002,3.7051095492192525,1.9200570227306797,1.7511393561525137,5010,1.7850525264885728,Alvin Glenn Davis,1.1958836592304773,4.90099320844973
davic001,-1.6622256269537385,-0.7899450299099551,-1.5924243736223067,9994,-0.8722805970437835,Charles Theodore Davis,-0.13233065041167602,-1.7945562773654147
davic003,3.5684385614483554,1.9192623614310402,3.0401364282765924,5630,1.6491762000173151,Christopher Lyn Davis,-0.1568184714822469,3.4116200899661084
davie001,0.6233393176164638,0.7543175695515776,1.982141489791445,6147,-0.1309782519351138,Eric Keith Davis,-0.27444105781095707,0.3488982598055067
davig001,-4.503782064667866,-2.3889997360448754,-4.030882107065049,4189,-2.1147823286229905,Glenn Earle Davis,0.6589437437613864,-3.8448383209064794
davij001,7.087532373195131,5.569437983937637,5.959018001575975,3984,1.5180943892574943,Jody Richard Davis,0.620087319858586,7.707619693053717
davik003,-4.3318247681418285,-1.2333607991196684,-3.9242472087149443,3804,-3.09846396902216,Khristopher Adrian Davis,-0.18522542109326695,-4.517050189235095
davim002,-5.512356690638407,-3.9737273707498924,-5.30021175086922,3298,-1.538629319888515,Michael Dwayne Davis,-0.19122202893988705,-5.703578719578294
davir003,-1.6165852009467534,0.42308344866567393,0.3631689700715926,4607,-2.039668649612427,Rajai Lavae Davis,-0.23330932414903638,-1.8498945250957899
davis101,7.023842062391817,5.514742747344184,5.938094520718223,4714,1.5090993150476333,Virgil Lawrence Davis,-1.6558515338186157,5.367990528573202
davit103,-2.500175211864295,-2.2082598514390703,-4.243874729984685,7723,-0.2919153604252247,Herman Thomas Davis,0.7750571570670121,-1.7251180547972829
daviw102,-4.595818407601233,-3.8993782202699214,-4.761069615927294,9813,-0.6964401873313117,William Henry Davis,-1.0297010308864365,-5.62551943848767
dawsa001,1.895870348204902,1.1877355667255445,1.2893258442977646,10769,0.7081347814793575,Andre Nolan Dawson,0.08712151126569616,1.9829918594705982
decid001,-2.627356533750977,-2.3304432210472616,-2.4149472553426987,6534,-0.29691331270371535,Douglas Vernon DeCinces,0.23049551630599596,-2.396861017444981
deerr001,-0.9531342476408572,0.4359681413670999,-0.06591196750055192,4513,-1.389102389007957,Robert George Deer,0.6613224509997034,-0.29181179664115375
dejed001,-0.7829572301365197,0.5863078480020495,-0.3081455943519409,5914,-1.3692650781385693,David Christopher DeJesus,-0.41428475257403075,-1.1972419827105505
dejei001,5.0602007290789714,4.85401852326773,3.2397430276738595,5193,0.20618220581124103,Ivan (Alvarez) De Jesus,0.3664990345791473,5.426699763658119
dejop001,-0.7345339839864874,-1.721661693998774,-1.9786923273558852,3500,0.9871277100122865,Paul Sterling DeJong,-0.19301330250359314,-0.9275472864900806
delgc001,-0.005982158481709558,0.22218536008078907,0.03901885575750259,8657,-0.22816751856249862,Carlos Juan (Hernandez) Delgado,0.3871151392295254,0.3811329807478158
delld001,3.372484383835677,2.0714173375838256,3.3946227728146927,3266,1.3010670462518514,David Michael Dellucci,-0.06749929037413346,3.3049850934615437
demaf102,0.03313048662503952,-0.03648368939633595,1.687407070973163,4618,0.06961417602137547,Joseph Franklin Demaree,0.3842674982158671,0.4173979848409066
demaj101,2.6081267025182373,3.019589264076888,2.8509358157540294,3679,-0.4114625615586509,Joseph Paul DeMaestri,-0.7445438131638432,1.8635828893543942
demed101,1.9831971922465481,1.3995148914129352,2.3136100725997553,3724,0.5836823008336129,Donald Lee Demeter,1.491156389766816,3.4743535820133644
dempr001,-2.3163547310047474,-2.3124895474175253,-0.3257737416961523,5407,-0.0038651835872220985,John Rikard Dempsey,-0.12734818974328296,-2.4437029207480303
dentb001,-1.5134483803547714,-0.5566196686621245,-1.240719876954872,5022,-0.9568287116926468,Russell Earl Dent,-0.41932063161659566,-1.932769011971367
derom001,0.28088038786456254,1.2536504659195447,-0.05650914854078602,4094,-0.9727700780549822,Mark Thomas DeRosa,0.09340434099864957,0.3742847288632121
deshd001,-3.0054393141988243,-2.186938424714478,-4.731997773194282,6652,-0.8185008894843464,Delino Lamont DeShields,-0.17460427434364284,-3.180043588542467
desmi001,4.4144912607190765,3.6492220270452864,4.413906324879453,5940,0.7652692336737901,Ian Morgan Desmond,-0.043265531630506664,4.37122572908857
devem001,-1.6412448231237153,-0.4179144894014619,-0.4838126842303522,4102,-1.2233303337222534,Michael Devereaux,-0.004587286375771848,-1.6458321094994872
dever001,3.486000421582508,3.3214101177426225,4.9072081552048346,4944,0.16459030383988527,Rafael Calcano Devers,-2.44980336150983,1.036197060072678
diazb001,1.595978743855337,2.211305396111413,0.6630603798530093,3538,-0.6153266522560759,Baudilio Jose (Seijas) Diaz,-0.23530582386738125,1.3606729199879557
diazy001,-1.679337943200544,-1.6218104025954638,-3.341163896464281,3755,-0.05752754060508014,Yandy (Fernandez) Diaz,1.186152617663225,-0.49318532553731886
dickb101,-2.13652381585778,-3.8464539257872157,-4.277496916463789,7065,1.7099301099294357,William Malcolm Dickey,3.3403171874409634,1.2037933715831834
dickc002,2.362483739031035,2.1935774042001497,2.423558401074097,3938,0.16890633483088546,McKenzie Corey Dickerson,-0.23360872071277067,2.1288750183182645
dillb102,1.8414884003002638,3.671256973808592,1.6424204369808508,3202,-1.8297685735083282,Robert Bernard Dillinger,-1.1718927412657663,0.6695956590344976
dimad101,7.622170107206712,4.386138121294602,6.549248256148747,6474,3.23603198591211,Dominic Paul DiMaggio,1.3262677691975737,8.948437876404284
dimaj101,-2.2755833477546137,-2.7838156248165418,-3.9127824420863995,7672,0.5082322770619281,Joseph Paul DiMaggio,-2.275916850451181,-4.551500198205795
dimav101,-2.9095017360334308,-0.747772806879467,-3.258161192711416,4314,-2.1617289291539636,Vincent Paul DiMaggio,0.6213738594834833,-2.2881278765499475
disag001,-2.7494013542128837,0.4416354827925117,-1.684523233863013,4029,-3.191036837005395,Gary Thomas Disarcina,0.6298377196195633,-2.1195636345933204
dobyl101,-3.2674222014766694,-3.04874272895512,-1.9815831998975824,6294,-0.2186794725215493,Lawrence Eugene Doby,-0.7166368728834427,-3.984059074360112
doerb101,7.866043345403286,3.4060713054338305,5.669681767989526,8024,4.459972039969456,Robert Pershing Doerr,1.2240959685000445,9.09013931390333
donaj001,-0.5877768334013367,-0.41312081690725583,-0.3403377818144802,5856,-0.17465601649408086,Joshua Adam Donaldson,-0.03235572752156969,-0.6201325609229064
dorab001,-3.896005197215774,-2.5693515607307704,-3.4111141124320943,5922,-1.3266536364850037,William Donald Doran,-0.3659424202743665,-4.261947617490141
doumr001,0.029955137269917775,-0.6128636955598411,0.09902103174559257,3407,0.6428188328297588,Ryan Matthew Doumit,0.9866390389084876,1.0165941761784054
doutt101,2.778552083259756,0.3546903992026872,0.4471999172401908,4729,2.423861684057069,Taylor Lee Douthit,-1.9315836211138349,0.846968462145921
downb001,-2.163076893749345,-0.8427637772805797,-1.0020451171836402,9309,-1.3203131164687654,Brian Jay Downing,0.6886675689450028,-1.4744093248043422
doyld102,3.192480969051585,2.2351559501859537,5.263207359706985,3572,0.9573250188656313,Robert Dennis Doyle,-1.3447847810559939,1.847696187995591
doyll101,-0.5328329535631487,-1.6487588835830589,0.043077327200369685,6067,1.1159259300199103,Lawrence Joseph Doyle,-0.3375124876614513,-0.8703454412246001
dozib001,1.265868098086078,0.8592676385433692,2.2699283363403486,4900,0.40660045954270874,James Brian Dozier,0.24769425669354594,1.5135623547796238
drewj001,0.6560253285086161,0.6130829106838159,2.3158812004613227,6153,0.04294241782480013,David Jonathan Drew,-1.1964008876172418,-0.5403755591086258
drews001,3.946432428432587,3.3504773628461866,3.9390948115159463,4917,0.5959550655864003,Stephen Oris Drew,-0.7325717931648695,3.2138606352677175
dried001,0.6419348492823117,0.2026281249490783,0.6042052992973415,6344,0.43930672433323337,Daniel Driessen,1.018369783690299,1.6603046329726108
dropw101,1.960824505381153,1.3939926001451846,4.475072365142891,4522,0.5668319052359685,Walter Dropo,0.3421245704916947,2.302949075872848
drurb001,1.8448693617152896,2.285676090279896,5.019049363392315,3159,-0.44080672856460645,Brandon Shane Drury,0.3479862157999508,2.1928555775152403
dudal001,-3.3108221467056955,-3.0597558183874676,-2.5988699807505165,3581,-0.25106632831822795,Lucas Christopher Duda,0.8488749180621185,-2.4619472286435773
dugaj101,-1.101193826044209,-0.11322529897999037,-0.41486417883003573,5880,-0.9879685270642186,Joseph Anthony Dugan,-1.0693527645369452,-2.170546590581154
duncd101,-2.969345338448993,-2.220065196817814,-2.9027164158967755,3192,-0.749280141631179,David Edwin Duncan,0.3814049431850818,-2.587940395263911
duncm001,-1.5203841792127404,-0.49573019204784563,-1.5053433467018094,4998,-1.0246539871648948,Mariano (Nalasco) Duncan,-0.4304155683594761,-1.9507997475722165
duncp101,-4.9872488222768485,-3.170196265404988,-7.167347598226543,3008,-1.8170525568718605,Louis Baird Duncan,-0.380263074375132,-5.367511896651981
dunna001,2.243358913339185,1.449620835770829,2.0167018434714055,8328,0.793738077568356,Adam Troy Dunn,0.13573946840962034,2.3790983817488054
dunss001,4.350766267256924,2.604491110027588,4.656977462725799,6275,1.7462751572293365,Shawon Donnell Dunston,0.6354380871461831,4.986204354403108
durhl001,7.563890782907975,5.109857804963761,6.830487885134971,4067,2.4540329779442134,Leon Durham,-0.973103064458977,6.590787718448998
durhr001,-1.1474148708785101,-0.6230558316099807,-0.37760324682823226,8423,-0.5243590392685294,Ray Durham,-0.765994601467005,-1.9134094723455153
durol101,0.584810626470678,0.5058999466900818,1.0560681981364248,5828,0.0789106797805963,Leo Ernest Durocher,-1.5867754773421507,-1.0019648508714727
duvaa001,2.4184231801789804,1.3320857342381307,2.584093539364254,3723,1.0863374459408497,Adam Lynn Duvall,0.4574503350917234,2.875873515270704
dwyej001,0.8165375402311837,0.4837837656862315,1.438133944515846,3234,0.33275377454495225,James Edward Dwyer,0.2010624347808191,1.0175999750120028
dye-j001,-2.1837698621855552,2.1523369554139333,0.9845843537636986,7210,-4.336106817599489,Jermaine Terrell Dye,0.27108939438535135,-1.9126804678002038
dykej101,0.13346880750236512,1.7228321674750242,3.5445268888651085,9352,-1.589363359972659,James Joseph Dykes,0.15942508655983564,0.2928938940622008
dyksl001,0.25032373057939505,-0.8424870352976646,-0.6917761748804493,5282,1.0928107658770596,Leonard Kyle Dykstra,0.293831280396366,0.5441550109757611
easld001,-1.9785037726666905,-0.6495734114615559,-1.287402339926855,6211,-1.3289303612051346,Jacinto Damion Easley,0.11233850821448894,-1.8661652644522015
easlm001,2.7873868562797495,1.294880477752157,3.250451713109135,4061,1.4925063785275925,Michael Anthony Easler,-0.076101995432873,2.7112848608468765
eatoa002,1.2731376169868502,0.3201755558378994,1.4658265370143808,3910,0.9529620611489509,Adam Cory Eaton,-0.7302250450374219,0.5429125719494283
ecksd001,-3.373255797117488,-2.066539869429533,-3.185931090378325,5705,-1.306715927687955,David Mark Eckstein,0.279616095510941,-3.0936397016065467
edmoj001,-1.1421906704243738,-0.537501796723635,-0.6671121784408567,7977,-0.6046888737007389,James Patrick Edmonds,-0.4778370289767792,-1.620027699401153
edwaj101,-0.7219304249472155,0.9174566385096595,-0.74238444906221,5132,-1.639387063456875,John Alban Edwards,-0.9049922569187854,-1.626922681866001
eisej001,0.541963577345222,0.10029646242139378,-1.6418389044212485,4391,0.44166711492382826,James Michael Eisenreich,-0.39646033162244304,0.145503245722779
ellib103,-1.239271194479477,-0.06799050431679284,-1.1323746283589646,8203,-1.1712806901626842,Robert Irving Elliott,0.5141778259260805,-0.7250933685533965
ellim001,-4.570474980824519,-1.3289945832202186,-4.6604187632557,5728,-3.2414803976043007,Mark William Ellis,0.19070657751195122,-4.379768403312568
ellsj001,2.488456402303297,2.307937823667698,3.261486988534672,5375,0.18051857863559917,Jacoby McCabe Ellsbury,-0.8788986374708393,1.609557764832458
elstk001,-0.25307740837677695,-0.9470593007706202,0.11939956985327824,3225,0.6939818923938432,Kevin Daniel Elster,-0.32104036643244155,-0.5741177748092186
encae001,1.721603698615148,1.5272013964759343,2.2701072699905236,8126,0.1944023021392136,Edwin Elpidio Encarnacion,-0.44582313689848574,1.2757805617166622
encaj001,-1.5035875101346674,-1.6835229936640934,-1.7681415939879224,5095,0.179935483529426,Juan de Dios Encarnacion,0.28307449017420216,-1.2205130199604652
englw101,0.2477211714462139,-0.6715414344514841,0.6348096959506233,5469,0.9192626058976979,Elwood George English,0.10109629453333231,0.3488174659795462
ennid101,0.692674674551503,-1.278805498355533,0.49867718262819166,7943,1.971480172907036,Delmer Ennis,0.8710189846387156,1.5636936591902186
epstm101,-3.4015394806746144,-3.0411774637926965,-2.645180525884215,3392,-0.36036201688191793,Michael Peter Epstein,-1.088341963973276,-4.4898814446478905
erstd001,-3.3783378515466596,-0.28757068110630346,-1.3197533468949154,6628,-3.090767170440356,Darin Charles Erstad,-0.727494571556153,-4.105832423102813
esasn001,2.9346902063883715,3.0447277112927056,4.950005821973332,3064,-0.11003750490433406,Nicholas Andrew Esasky,-0.20283418940168624,2.7318560169866855
escoa003,0.9539896405257672,1.0949432001282968,-0.15132057907832624,6182,-0.14095355960252964,Alcides Escobar,0.05495424282034386,1.008943883346111
escoe001,1.5362956140188722,0.8947296936038179,1.6928197857491214,5121,0.6415659204150542,Eduardo Jose Escobar,-0.16008481938178168,1.3762107946370905
escoy001,-1.1197987273554797,-0.6127808843662262,-0.25857518592082546,5953,-0.5070178429892535,Yunel Escobar,0.04312492937669392,-1.0766737979787857
espid001,0.48877196125881955,0.1933558327367325,-2.298704238097647,3267,0.29541612852208704,Daniel Richard Espinosa,0.4693032719766679,0.9580752332354874
ethia001,-1.1690965829030115,-2.8905715156430287,-2.6054966580226258,5425,1.7214749327400172,Andre Everett Ethier,-1.3190393256728967,-2.4881359085759085
etten101,-1.005005725201722,-0.22671845895155487,2.518959732177208,3840,-0.7782872662501671,Nicholas Raymond Thomas Etten,1.3277355048145913,0.3227297796128694
evand001,0.5546008164619733,0.7252694940837179,-0.6282426485823345,10737,-0.17066867762174454,Darrell Wayne Evans,0.045788896505178846,0.6003897129671522
evand002,6.233061909658371,4.0495745452671805,5.512406008919845,10568,2.1834873643911905,Dwight Michael Evans,1.6604534169391263,7.893515326597497
evera001,0.8429689273620793,0.30195584951260523,-0.6297472215319747,3069,0.5410130778494741,Jeffrey Adam Everett,-0.16790784534020256,0.6750610820218768
everc001,-1.5932015636124384,0.48060745983594655,-0.9588927746299923,5395,-2.073809023448385,Carl Edward Everett,-0.45446367929158066,-2.047665242904019
everh101,1.7898315071186373,1.8381046591380081,2.212271146014416,4309,-0.04827315201937088,Walter Arthur Evers,-0.028001556769389688,1.7618299503492476
everj102,-0.8479359891725613,-0.9589588922814711,-1.5324785252457482,3418,0.11102290310890983,John Joseph Evers,0.8582811511582172,0.010345161985655937
fainf101,0.26276207988331496,0.7611631235443813,-0.49141926864557994,4904,-0.49840104366106636,Ferris Roy Fain,-1.2510564764977716,-0.9882943966144566
fairr101,-1.810745036056332,-1.6363036006844462,-2.2112361750611855,8432,-0.17444143537188572,Ronald Ray Fairly,-0.22869788017793727,-2.039442916234269
falkb101,-0.8342364126261784,-1.0046010935461784,-0.9688651996125196,5265,0.17036468092,Bibb August Falk,0.9600620957435547,0.1258256831173763
felip001,-0.10959505078474069,-0.4775420393653179,1.3526768689354811,4544,0.36794698858057723,Pedro Julio Feliz,0.5719094803981052,0.4623144296133645
felsh101,-1.6316539595521267,-0.5041947048510212,-1.711407765362948,3134,-1.1274592547011055,Oscar Emil Felsch,-0.03723150404766822,-1.668885463599795
fergj101,-5.832279799741433,-3.3391456762039646,-2.9115576290302934,3620,-2.493134123537468,Joseph Vance Ferguson,0.6443016150623596,-5.187978184679073
fermf001,0.9380760987715404,0.3567915594761735,-1.0551416861712324,3072,0.5812845392953669,Felix Jose (Minaya) Fermin,0.5009871117792611,1.4390632105508017
fernc102,1.1046988887790925,1.4472954024055265,1.7201871340239479,3078,-0.34259651362643395,Humberto (Perez) Fernandez,0.47913328346735373,1.5838321722464461
